   120859  27.4283  32.5326  29.6931   -28.08    12.77    75.66   27   33   30
   120860  28.4105  32.5132  29.7305   -35.07     5.18    90.34   28   33   30
   120861  29.3641  32.4831  29.7745   -53.26    -6.63   107.57   29   33   30
   120862  30.3518  32.4846  29.8085   -58.06    -6.03   120.90   30   33   30
   120863  31.3017  32.4765  29.8373   -77.72    -9.22   132.18   31   33   30
   120922  26.4697  33.4551  29.6157   -11.89   -17.61    45.35   26   34   30
   120923  27.4225  33.4877  29.6654   -30.39    -4.81    64.80   27   34   30
   120924  28.3817  33.4736  29.7060   -46.37   -10.36    80.74   28   34   30
   120925  29.3627  33.4737  29.7430   -53.81   -10.30    95.21   29   34   30
   120926  30.3476  33.4696  29.7804   -59.71   -11.93   109.87   30   34   30
   120927  31.2932  33.4728  29.8222   -81.04   -10.66   126.24   31   34   30
   120987  27.4533  34.3878  29.6572   -18.30   -43.97    61.61   27   35   30
   120988  28.3916  34.4324  29.7052   -42.48   -26.49    80.43   28   35   30
   120989  29.3634  34.4491  29.7204   -53.51   -19.96    86.38   29   35   30
   120990  30.3478  34.4487  29.7620   -59.65   -20.10   102.66   30   35   30
   120991  31.3133  34.4563  29.8218   -73.18   -17.12   126.11   31   35   30
   121052  28.4335  35.3755  29.7150   -26.05   -48.80    84.24   28   36   30
   121053  29.3791  35.4081  29.7439   -47.39   -36.03    95.59   29   36   30
   121054  30.3348  35.4082  29.7807   -64.73   -35.97   109.99   30   36   30
   121055  31.3158  35.3875  29.8227   -72.18   -44.10   126.45   31   36   30
   121117  29.3852  36.3487  29.7620   -45.00   -59.31   102.68   29   37   30
   121118  30.3335  36.3597  29.7866   -65.23   -54.97   112.31   30   37   30
   121119  31.3030  36.3627  29.8053   -77.18   -53.79   119.62   31   37   30
   124954  26.4753  32.4803  30.6333    -9.68    -7.71    52.23   26   33   31
   124955  27.4577  32.4887  30.6670   -16.57    -4.43    65.44   27   33   31
   124956  28.4438  32.4782  30.6917   -22.01    -8.54    75.13   28   33   31
   124957  29.4117  32.4743  30.7348   -34.59   -10.07    92.02   29   33   31
   124958  30.3671  32.4693  30.7623   -52.07   -12.02   102.79   30   33   31
   124959  31.3166  32.4642  30.7568   -71.89   -14.03   100.65   31   33   31
   125018  26.4953  33.4386  30.6071    -1.84   -24.05    41.96   26   34   31
   125019  27.4658  33.4709  30.6274   -13.41   -11.39    49.93   27   34   31
   125020  28.4271  33.4756  30.6797   -28.56    -9.56    70.43   28   34   31
   125021  29.3941  33.4501  30.7311   -41.48   -19.56    90.57   29   34   31
   125022  30.3588  33.4342  30.7419   -55.32   -25.78    94.78   30   34   31
   125023  31.3395  33.4646  30.7529   -62.91   -13.87    99.11   31   34   31
   125083  27.5049  34.4104  30.6402     1.94   -35.11    54.92   27   35   31
   125084  28.4303  34.4422  30.6919   -27.30   -22.63    75.21   28   35   31
   125085  29.3749  34.4578  30.7304   -49.01   -16.53    90.27   29   35   31
